Date,Product,Region,Sales
2017-02-09,Tablet,Central,363.07
2017-02-10,Tablet,South,294.76
2017-02-11,Tablet,South,367.03
2017-02-12,Smartwatch,North,315.12
2017-02-13,Accessory,West,364.35
2017-02-14,Smartphone,South,347.11
2017-02-15,Accessory,North,323.57
2017-02-16,Accessory,West,337.89
2017-02-17,Accessory,North,365.86
2017-02-18,Tablet,North,351.98
2017-02-19,Accessory,West,364.56
2017-02-20,Smartwatch,West,399.96
2017-02-21,Laptop,West,312.04
2017-02-22,Tablet,North,392.16
2017-02-23,Smartphone,South,354.91
2017-02-24,Laptop,East,330.39
2017-02-25,Laptop,East,320.15
2017-02-26,Laptop,North,349.21
2017-02-27,Accessory,North,377.5
2017-02-28,Accessory,South,351.78
2017-03-01,Tablet,West,393.25
2017-03-02,Accessory,North,319.68
2017-03-03,Accessory,Central,356.12
2017-03-04,Accessory,West,325.58
2017-03-05,Tablet,North,366.42
2017-03-06,Tablet,Central,379.94
2017-03-07,Smartwatch,South,347.67
2017-03-08,Smartwatch,Central,293.49
2017-03-09,Smartwatch,North,363.96
2017-03-10,Smartwatch,East,370.28
2017-03-11,Laptop,North,369.83
2017-03-12,Laptop,East,390.97
2017-03-13,Smartwatch,South,333.64
2017-03-14,Smartwatch,South,377.74
2017-03-15,Smartphone,West,390.86
2017-03-16,Laptop,West,316.88
2017-03-17,Smartphone,East,369.62
2017-03-18,Smartphone,East,349.29
2017-03-19,Accessory,South,360.11
2017-03-20,Tablet,Central,371.07
2017-03-21,Laptop,East,350.43
2017-03-22,Smartwatch,East,345.92
2017-03-23,Smartwatch,Central,363.86
2017-03-24,Tablet,West,336.01
2017-03-25,Laptop,West,336.21
2017-03-26,Smartwatch,East,380.49
2017-03-27,Smartwatch,West,334.92
2017-03-28,Accessory,West,380.42
2017-03-29,Smartphone,West,375.43
2017-03-30,Smartwatch,South,320.82
2017-03-31,Laptop,North,347.1
2017-04-01,Tablet,East,393.95
2017-04-02,Accessory,East,339.62
2017-04-03,Laptop,South,352.57
2017-04-04,Accessory,North,375.75
2017-04-05,Smartphone,North,383.78
2017-04-06,Smartwatch,South,357.9
2017-04-07,Laptop,Central,349.22
2017-04-08,Tablet,Central,399.68
2017-04-09,Smartphone,North,407.54
2017-04-10,Smartphone,Central,388.46
2017-04-11,Accessory,Central,366.04
2017-04-12,Smartphone,Central,343.6
2017-04-13,Laptop,North,342.93
2017-04-14,Accessory,Central,376.63
2017-04-15,Smartphone,East,373.88
2017-04-16,Tablet,North,398.3
2017-04-17,Laptop,South,379.35
2017-04-18,Tablet,Central,325.33
2017-04-19,Tablet,West,389.0
2017-04-20,Accessory,North,337.54
2017-04-21,Smartwatch,South,352.66
2017-04-22,Accessory,East,368.27
2017-04-23,Laptop,South,411.65
2017-04-24,Laptop,Central,439.24
2017-04-25,Accessory,West,376.37
2017-04-26,Smartwatch,Central,356.33
2017-04-27,Accessory,South,373.96
2017-04-28,Laptop,North,382.46
2017-04-29,Smartwatch,West,351.92
2017-04-30,Laptop,West,404.46
2017-05-01,Smartwatch,South,364.97
2017-05-02,Smartwatch,Central,371.29
2017-05-03,Accessory,South,375.1
2017-05-04,Accessory,West,368.59
2017-05-05,Accessory,South,378.61
2017-05-06,Smartwatch,West,341.78
2017-05-07,Smartwatch,Central,342.81
2017-05-08,Laptop,North,328.81
2017-05-09,Tablet,North,366.84
2017-05-10,Accessory,South,374.85
2017-05-11,Laptop,West,366.34
2017-05-12,Laptop,North,396.26
2017-05-13,Smartphone,West,353.74
2017-05-14,Accessory,Central,370.08
2017-05-15,Laptop,South,325.54
2017-05-16,Smartphone,West,342.61
2017-05-17,Accessory,South,369.12
2017-05-18,Smartwatch,West,372.4
2017-05-19,Smartphone,West,343.25
2017-05-20,Smartwatch,Central,348.22
2017-05-21,Tablet,South,311.47
2017-05-22,Tablet,East,339.89
2017-05-23,Tablet,West,370.46
2017-05-24,Tablet,West,361.96
2017-05-25,Laptop,North,359.47
2017-05-26,Tablet,South,347.55
2017-05-27,Laptop,East,345.84
2017-05-28,Laptop,Central,328.49
2017-05-29,Accessory,East,361.81
2017-05-30,Laptop,Central,354.19
2017-05-31,Laptop,East,355.28
2017-06-01,Tablet,East,329.14
2017-06-02,Laptop,South,287.76
2017-06-03,Smartwatch,North,368.32
2017-06-04,Tablet,East,328.21
2017-06-05,Smartphone,West,317.89
2017-06-06,Tablet,West,356.07
2017-06-07,Laptop,West,328.2
2017-06-08,Smartwatch,North,363.76
2017-06-09,Tablet,East,351.95
2017-06-10,Smartwatch,Central,352.86
2017-06-11,Smartphone,Central,300.87
2017-06-12,Smartphone,South,364.56
2017-06-13,Accessory,North,340.03
2017-06-14,Accessory,East,323.5
2017-06-15,Tablet,West,335.54
2017-06-16,Accessory,North,286.77
2017-06-17,Smartwatch,North,340.61
2017-06-18,Accessory,East,303.88
2017-06-19,Smartwatch,South,295.01
2017-06-20,Accessory,South,289.97
2017-06-21,Accessory,South,355.06
2017-06-22,Accessory,West,310.71
2017-06-23,Laptop,West,363.98
2017-06-24,Laptop,East,311.44
2017-06-25,Accessory,South,281.35
2017-06-26,Smartwatch,East,295.32
2017-06-27,Tablet,South,353.32
2017-06-28,Smartphone,North,317.72
2017-06-29,Laptop,Central,307.1
2017-06-30,Accessory,Central,324.0
2017-07-01,Smartphone,South,331.73
2017-07-02,Laptop,East,346.31
2017-07-03,Tablet,West,353.78
2017-07-04,Smartwatch,South,307.76
2017-07-05,Accessory,South,282.8
2017-07-06,Tablet,West,304.8
2017-07-07,Laptop,South,320.84
2017-07-08,Accessory,North,289.43
2017-07-09,Smartphone,West,288.79
2017-07-10,Smartwatch,North,320.52
2017-07-11,Laptop,Central,309.9
2017-07-12,Smartwatch,West,311.14
2017-07-13,Accessory,West,290.57
2017-07-14,Tablet,East,302.98
2017-07-15,Smartwatch,East,284.84
2017-07-16,Smartphone,West,329.42
2017-07-17,Laptop,Central,332.26
2017-07-18,Smartphone,South,259.45
2017-07-19,Smartwatch,East,281.59
2017-07-20,Tablet,Central,266.64
2017-07-21,Tablet,Central,287.04
2017-07-22,Smartphone,East,300.45
2017-07-23,Accessory,South,265.54
2017-07-24,Accessory,East,277.98
2017-07-25,Tablet,Central,275.18
2017-07-26,Smartphone,North,304.73
2017-07-27,Smartphone,East,300.54
2017-07-28,Smartphone,Central,280.04
2017-07-29,Smartwatch,East,301.79
2017-07-30,Accessory,Central,282.98
2017-07-31,Accessory,South,289.15
2017-08-01,Smartwatch,Central,337.08
2017-08-02,Laptop,West,328.07
2017-08-03,Smartwatch,North,261.38
2017-08-04,Smartphone,Central,313.94
2017-08-05,Smartwatch,East,312.81
2017-08-06,Smartphone,East,263.16
2017-08-07,Tablet,Central,311.68
2017-08-08,Smartphone,West,329.02
2017-08-09,Accessory,Central,261.87
2017-08-10,Smartwatch,South,266.38
2017-08-11,Smartphone,West,314.14
2017-08-12,Laptop,Central,294.88
2017-08-13,Tablet,North,301.28
2017-08-14,Laptop,West,295.42
2017-08-15,Laptop,Central,296.1
2017-08-16,Laptop,North,252.6
2017-08-17,Tablet,Central,311.39
2017-08-18,Tablet,South,313.9
2017-08-19,Tablet,East,278.4
2017-08-20,Tablet,Central,282.52
2017-08-21,Laptop,West,244.82
2017-08-22,Accessory,Central,295.45
2017-08-23,Accessory,Central,296.4
2017-08-24,Tablet,Central,280.07
2017-08-25,Smartwatch,Central,309.27
2017-08-26,Smartphone,West,272.35
2017-08-27,Smartwatch,West,294.38
2017-08-28,Smartwatch,Central,254.34
2017-08-29,Smartwatch,East,278.82
2017-08-30,Accessory,Central,274.65
2017-08-31,Smartphone,West,284.25
2017-09-01,Smartwatch,South,269.0
2017-09-02,Tablet,Central,274.58
2017-09-03,Accessory,Central,298.17
2017-09-04,Tablet,Central,266.25
2017-09-05,Tablet,Central,236.68
2017-09-06,Smartwatch,North,320.27
2017-09-07,Tablet,Central,310.77
2017-09-08,Smartphone,West,243.64
2017-09-09,Tablet,West,292.91
2017-09-10,Smartwatch,North,262.83
2017-09-11,Tablet,Central,281.75
2017-09-12,Accessory,East,282.29
2017-09-13,Accessory,Central,268.85
2017-09-14,Accessory,West,254.91
2017-09-15,Laptop,South,257.05
2017-09-16,Accessory,South,251.24
2017-09-17,Accessory,East,253.18
2017-09-18,Laptop,Central,272.15
2017-09-19,Accessory,North,255.81
2017-09-20,Smartwatch,Central,290.63
2017-09-21,Accessory,East,310.66
2017-09-22,Accessory,East,258.89
2017-09-23,Laptop,East,279.3
2017-09-24,Smartwatch,South,285.75
2017-09-25,Tablet,Central,285.01
2017-09-26,Smartphone,Central,275.08
2017-09-27,Smartwatch,North,291.73
2017-09-28,Tablet,East,285.22
2017-09-29,Smartwatch,East,242.24
2017-09-30,Tablet,West,294.94
2017-10-01,Tablet,West,295.43
2017-10-02,Smartwatch,South,254.23
2017-10-03,Laptop,Central,274.33
2017-10-04,Smartwatch,North,290.55
2017-10-05,Smartwatch,North,268.34
2017-10-06,Tablet,East,300.51
2017-10-07,Smartphone,North,332.92
2017-10-08,Tablet,East,254.32
2017-10-09,Accessory,Central,239.6
2017-10-10,Smartwatch,North,281.9
2017-10-11,Smartwatch,East,292.54
2017-10-12,Laptop,Central,268.93
2017-10-13,Tablet,Central,311.25
2017-10-14,Laptop,East,241.69
2017-10-15,Smartwatch,East,292.73
2017-10-16,Tablet,South,260.52
2017-10-17,Tablet,Central,318.93
2017-10-18,Accessory,East,326.05
2017-10-19,Accessory,Central,257.38
2017-10-20,Smartphone,North,263.13
2017-10-21,Accessory,West,298.69
2017-10-22,Tablet,West,267.87
2017-10-23,Accessory,East,276.77
2017-10-24,Smartphone,East,278.92
2017-10-25,Smartwatch,Central,230.68
2017-10-26,Accessory,East,278.73
2017-10-27,Tablet,Central,262.25
2017-10-28,Smartwatch,East,267.59
2017-10-29,Tablet,Central,316.45
2017-10-30,Smartwatch,East,249.41
2017-10-31,Tablet,South,301.62
2017-11-01,Accessory,Central,274.8
2017-11-02,Accessory,South,275.27
2017-11-03,Smartphone,South,302.53
2017-11-04,Smartwatch,South,291.79
2017-11-05,Smartphone,South,298.09
2017-11-06,Laptop,North,308.57
2017-11-07,Accessory,West,276.64
2017-11-08,Smartwatch,North,270.18
2017-11-09,Smartphone,East,258.94
2017-11-10,Smartphone,East,266.03
2017-11-11,Laptop,West,360.99
2017-11-12,Smartphone,West,318.99
2017-11-13,Tablet,West,254.73
2017-11-14,Accessory,South,256.08
2017-11-15,Smartphone,North,301.83
2017-11-16,Smartphone,East,304.12
2017-11-17,Laptop,North,304.83
2017-11-18,Tablet,North,285.41
2017-11-19,Smartphone,North,289.34
2017-11-20,Accessory,West,301.37
2017-11-21,Accessory,West,296.03
2017-11-22,Smartphone,East,239.12
2017-11-23,Tablet,East,289.58
2017-11-24,Accessory,East,274.77
2017-11-25,Accessory,North,301.18
2017-11-26,Tablet,West,372.19
2017-11-27,Tablet,South,307.5
2017-11-28,Smartphone,North,291.25
2017-11-29,Smartwatch,Central,322.91
2017-11-30,Laptop,North,312.71
2017-12-01,Smartwatch,West,311.94
2017-12-02,Smartwatch,Central,317.41
2017-12-03,Accessory,North,354.46
2017-12-04,Tablet,West,275.59
2017-12-05,Accessory,West,316.52
2017-12-06,Laptop,South,282.35
2017-12-07,Smartphone,North,320.23
2017-12-08,Laptop,West,284.21
2017-12-09,Accessory,East,297.59
2017-12-10,Accessory,West,301.5
2017-12-11,Accessory,South,334.13
2017-12-12,Accessory,West,333.55
2017-12-13,Smartwatch,North,280.32
2017-12-14,Smartphone,North,313.7
2017-12-15,Smartwatch,Central,295.46
2017-12-16,Accessory,North,282.62
2017-12-17,Tablet,Central,309.54
2017-12-18,Smartwatch,East,308.14
2017-12-19,Accessory,South,377.41
2017-12-20,Accessory,East,328.46
2017-12-21,Smartphone,Central,284.09
2017-12-22,Laptop,West,305.31
2017-12-23,Smartwatch,West,345.86
2017-12-24,Smartwatch,East,373.44
2017-12-25,Smartwatch,West,282.49
2017-12-26,Accessory,Central,276.04
2017-12-27,Smartphone,South,370.72
2017-12-28,Accessory,North,334.6
2017-12-29,Accessory,Central,304.06
2017-12-30,Tablet,Central,340.04
2017-12-31,Smartphone,North,261.69
2018-01-01,Smartwatch,North,328.79
2018-01-02,Laptop,South,337.82
2018-01-03,Smartwatch,South,353.64
2018-01-04,Accessory,South,306.09
2018-01-05,Smartphone,West,334.49
2018-01-06,Smartphone,Central,310.12
2018-01-07,Smartphone,North,340.54
2018-01-08,Tablet,Central,312.68
2018-01-09,Smartwatch,Central,325.76
2018-01-10,Tablet,South,311.96
2018-01-11,Laptop,South,354.03
2018-01-12,Accessory,Central,360.11
2018-01-13,Tablet,South,333.67
2018-01-14,Tablet,West,341.38
2018-01-15,Accessory,North,305.09
2018-01-16,Smartphone,Central,334.7
2018-01-17,Accessory,North,341.81
2018-01-18,Smartwatch,West,409.46
2018-01-19,Accessory,South,317.0
2018-01-20,Smartphone,East,382.27
2018-01-21,Accessory,West,371.44
2018-01-22,Tablet,East,354.39
2018-01-23,Laptop,North,392.19
2018-01-24,Tablet,Central,358.36
2018-01-25,Laptop,South,359.63
2018-01-26,Accessory,West,349.4
2018-01-27,Smartwatch,South,382.14
2018-01-28,Accessory,East,379.77
2018-01-29,Smartphone,East,337.53
2018-01-30,Accessory,Central,320.99
2018-01-31,Laptop,East,349.69
2018-02-01,Tablet,Central,335.55
2018-02-02,Smartwatch,West,354.75
2018-02-03,Accessory,Central,388.04
2018-02-04,Accessory,East,346.44
2018-02-05,Tablet,North,357.55
2018-02-06,Smartwatch,Central,360.82
2018-02-07,Accessory,South,381.32
2018-02-08,Accessory,North,304.66
2018-02-09,Laptop,Central,346.39
2018-02-10,Laptop,South,367.55
2018-02-11,Smartphone,North,392.97
2018-02-12,Tablet,Central,351.36
2018-02-13,Smartwatch,West,317.42
2018-02-14,Accessory,South,380.5
2018-02-15,Accessory,West,349.78
2018-02-16,Smartphone,East,336.57
2018-02-17,Accessory,Central,351.34
2018-02-18,Tablet,Central,362.97
2018-02-19,Smartphone,South,353.08
2018-02-20,Tablet,Central,313.66
2018-02-21,Smartphone,East,391.82
2018-02-22,Accessory,Central,401.85
2018-02-23,Smartphone,North,386.84
2018-02-24,Laptop,West,342.67
2018-02-25,Smartwatch,East,366.62
2018-02-26,Accessory,East,372.03
2018-02-27,Smartwatch,West,387.68
2018-02-28,Accessory,West,389.93
2018-03-01,Smartwatch,East,355.37
2018-03-02,Laptop,West,376.25
2018-03-03,Smartwatch,South,386.11
2018-03-04,Smartphone,West,411.53
2018-03-05,Smartwatch,North,393.19
2018-03-06,Accessory,North,395.74
2018-03-07,Tablet,South,378.53
2018-03-08,Smartwatch,West,412.1
2018-03-09,Smartwatch,North,387.48
2018-03-10,Smartwatch,Central,356.08
2018-03-11,Accessory,West,413.06
2018-03-12,Smartwatch,South,395.78
2018-03-13,Accessory,West,367.59
2018-03-14,Accessory,East,367.0
2018-03-15,Tablet,East,386.71
2018-03-16,Smartphone,North,391.17
2018-03-17,Accessory,East,384.81
2018-03-18,Laptop,South,387.92
2018-03-19,Smartwatch,North,422.89
2018-03-20,Laptop,South,407.42
2018-03-21,Smartwatch,South,385.62
2018-03-22,Tablet,East,404.6
2018-03-23,Accessory,East,355.45
2018-03-24,Smartphone,South,391.39
2018-03-25,Accessory,East,426.84
2018-03-26,Smartwatch,East,376.3
2018-03-27,Smartphone,East,360.7
2018-03-28,Accessory,West,365.71
2018-03-29,Smartphone,South,354.88
2018-03-30,Smartwatch,Central,362.59
2018-03-31,Tablet,South,373.02
2018-04-01,Tablet,North,347.21
2018-04-02,Accessory,East,382.79
2018-04-03,Laptop,East,404.99
2018-04-04,Smartwatch,Central,359.75
2018-04-05,Accessory,North,420.43
2018-04-06,Accessory,West,395.21
2018-04-07,Tablet,South,408.18
2018-04-08,Smartphone,West,365.92
2018-04-09,Smartwatch,North,403.68
2018-04-10,Smartphone,Central,354.94
2018-04-11,Smartwatch,North,404.41
2018-04-12,Laptop,Central,386.35
2018-04-13,Tablet,West,395.77
2018-04-14,Laptop,West,352.42
2018-04-15,Accessory,North,359.29
2018-04-16,Tablet,North,396.44
2018-04-17,Accessory,East,357.63
2018-04-18,Laptop,Central,392.73
2018-04-19,Smartwatch,East,346.77
2018-04-20,Accessory,South,401.94
2018-04-21,Smartphone,South,349.7
2018-04-22,Smartwatch,North,394.07
2018-04-23,Smartwatch,West,395.65
2018-04-24,Laptop,South,362.32
2018-04-25,Laptop,South,394.01
2018-04-26,Tablet,East,385.67
2018-04-27,Tablet,East,365.38
2018-04-28,Smartphone,South,353.31
2018-04-29,Smartwatch,North,329.12
2018-04-30,Smartphone,East,386.58
2018-05-01,Smartphone,South,338.35
2018-05-02,Laptop,West,379.48
2018-05-03,Smartphone,East,370.12
2018-05-04,Smartphone,South,393.28
2018-05-05,Accessory,Central,368.34
2018-05-06,Tablet,East,367.22
2018-05-07,Tablet,Central,393.32
2018-05-08,Smartwatch,East,382.94
2018-05-09,Tablet,East,382.01
2018-05-10,Smartwatch,Central,385.36
2018-05-11,Accessory,North,334.75
2018-05-12,Tablet,South,391.56
2018-05-13,Accessory,North,387.45
2018-05-14,Tablet,North,346.2
2018-05-15,Tablet,South,364.98
2018-05-16,Accessory,West,369.56
2018-05-17,Smartphone,North,366.62
2018-05-18,Smartphone,North,377.77
2018-05-19,Smartphone,North,404.63
2018-05-20,Smartphone,West,395.31
2018-05-21,Tablet,East,334.87
2018-05-22,Laptop,Central,382.62
2018-05-23,Accessory,Central,399.68
2018-05-24,Laptop,West,375.5
2018-05-25,Laptop,North,392.47
2018-05-26,Smartwatch,Central,414.87
2018-05-27,Smartphone,West,389.5
2018-05-28,Tablet,South,369.48
2018-05-29,Smartphone,Central,388.71
2018-05-30,Smartphone,South,365.53
2018-05-31,Laptop,North,361.83
2018-06-01,Smartwatch,Central,351.75
2018-06-02,Smartphone,West,398.93
2018-06-03,Accessory,East,338.68
2018-06-04,Accessory,Central,396.74
2018-06-05,Smartphone,Central,370.21
2018-06-06,Laptop,Central,322.0
2018-06-07,Laptop,Central,365.44
2018-06-08,Tablet,West,303.01
2018-06-09,Smartwatch,West,370.41
2018-06-10,Laptop,East,376.15
2018-06-11,Tablet,West,338.46
2018-06-12,Accessory,West,355.6
2018-06-13,Accessory,North,400.6
2018-06-14,Accessory,North,338.33
2018-06-15,Smartphone,South,323.73
2018-06-16,Smartwatch,East,386.47
2018-06-17,Tablet,North,397.71
2018-06-18,Smartwatch,East,347.95
2018-06-19,Smartphone,East,372.36
2018-06-20,Tablet,Central,379.82
2018-06-21,Tablet,East,326.93
2018-06-22,Laptop,Central,332.56
2018-06-23,Smartwatch,South,374.66
2018-06-24,Smartwatch,South,385.21
2018-06-25,Laptop,South,356.36
2018-06-26,Accessory,Central,319.49
2018-06-27,Smartphone,Central,390.35
2018-06-28,Smartwatch,South,326.59
2018-06-29,Laptop,Central,330.68
2018-06-30,Tablet,West,346.81
2018-07-01,Laptop,West,376.29
2018-07-02,Accessory,Central,357.98
2018-07-03,Smartphone,Central,346.19
2018-07-04,Accessory,North,346.59
2018-07-05,Tablet,North,335.29
2018-07-06,Tablet,East,347.34
2018-07-07,Tablet,East,269.34
2018-07-08,Tablet,East,324.36
2018-07-09,Laptop,South,337.01
2018-07-10,Tablet,West,301.4
2018-07-11,Tablet,South,339.03
2018-07-12,Laptop,Central,323.46
2018-07-13,Tablet,North,371.67
2018-07-14,Accessory,Central,366.31
2018-07-15,Accessory,Central,314.55
2018-07-16,Smartwatch,North,321.64
2018-07-17,Accessory,Central,322.78
2018-07-18,Smartphone,East,312.56
2018-07-19,Smartphone,North,327.95
2018-07-20,Smartphone,Central,303.35
2018-07-21,Laptop,East,293.28
2018-07-22,Accessory,East,336.35
2018-07-23,Smartphone,West,335.76
2018-07-24,Smartwatch,East,299.17
2018-07-25,Laptop,South,340.92
2018-07-26,Smartwatch,North,302.0
2018-07-27,Accessory,North,323.39
2018-07-28,Tablet,North,336.84
2018-07-29,Smartwatch,Central,314.77
2018-07-30,Tablet,Central,326.27
2018-07-31,Laptop,South,301.28
2018-08-01,Smartwatch,East,308.58
2018-08-02,Smartwatch,Central,307.66
2018-08-03,Laptop,East,293.46
2018-08-04,Laptop,East,307.03
2018-08-05,Smartphone,Central,272.06
2018-08-06,Accessory,Central,297.84
2018-08-07,Smartwatch,South,302.34
2018-08-08,Smartwatch,West,302.42
2018-08-09,Laptop,North,302.15
2018-08-10,Laptop,Central,306.02
2018-08-11,Accessory,Central,318.93
2018-08-12,Laptop,East,328.2
2018-08-13,Tablet,West,289.5
2018-08-14,Tablet,Central,275.08
2018-08-15,Tablet,West,278.53
2018-08-16,Tablet,North,291.84
2018-08-17,Accessory,East,294.66
2018-08-18,Smartwatch,South,283.67
2018-08-19,Tablet,North,269.98
2018-08-20,Laptop,West,290.45
2018-08-21,Tablet,West,305.88
2018-08-22,Accessory,North,315.72
2018-08-23,Laptop,West,286.42
2018-08-24,Tablet,South,289.55
2018-08-25,Smartwatch,South,276.24
2018-08-26,Laptop,West,298.17
2018-08-27,Laptop,West,277.3
2018-08-28,Smartwatch,South,312.41
2018-08-29,Laptop,West,253.02
2018-08-30,Tablet,Central,288.27
2018-08-31,Laptop,East,304.39
2018-09-01,Tablet,Central,301.08
2018-09-02,Smartwatch,West,363.44
2018-09-03,Smartphone,West,304.51
2018-09-04,Smartwatch,East,270.32
2018-09-05,Tablet,West,292.71
2018-09-06,Accessory,East,250.37
2018-09-07,Smartwatch,South,292.46
2018-09-08,Accessory,East,273.37
2018-09-09,Accessory,East,316.8
2018-09-10,Tablet,Central,279.92
2018-09-11,Tablet,West,290.49
2018-09-12,Smartphone,South,277.29
2018-09-13,Laptop,North,336.43
2018-09-14,Smartwatch,East,284.73
2018-09-15,Tablet,North,338.38
2018-09-16,Smartwatch,West,312.75
2018-09-17,Accessory,East,304.28
2018-09-18,Laptop,North,301.3
2018-09-19,Smartphone,Central,301.8
2018-09-20,Smartwatch,North,243.64
2018-09-21,Laptop,Central,284.76
2018-09-22,Smartphone,South,312.77
2018-09-23,Smartwatch,West,290.34
2018-09-24,Laptop,North,256.38
2018-09-25,Tablet,East,290.15
2018-09-26,Smartwatch,West,334.03
2018-09-27,Laptop,North,322.59
2018-09-28,Smartphone,East,289.86
2018-09-29,Laptop,East,315.21
2018-09-30,Tablet,East,282.29
2018-10-01,Smartwatch,East,248.9
2018-10-02,Smartwatch,North,268.45
2018-10-03,Smartwatch,South,330.7
2018-10-04,Tablet,Central,284.87
2018-10-05,Smartphone,Central,285.74
2018-10-06,Smartwatch,Central,284.44
2018-10-07,Smartphone,South,339.68
2018-10-08,Laptop,East,332.87
2018-10-09,Smartphone,East,347.85
2018-10-10,Smartphone,West,288.58
2018-10-11,Smartwatch,Central,300.14
2018-10-12,Accessory,Central,255.04
2018-10-13,Accessory,East,330.1
2018-10-14,Tablet,Central,264.21
2018-10-15,Tablet,East,299.08
2018-10-16,Accessory,East,266.49
2018-10-17,Laptop,East,279.47
2018-10-18,Smartwatch,North,273.56
2018-10-19,Smartwatch,North,279.6
2018-10-20,Laptop,North,281.64
2018-10-21,Laptop,North,281.74
2018-10-22,Accessory,South,316.63
2018-10-23,Tablet,West,268.54
2018-10-24,Laptop,West,302.05
2018-10-25,Tablet,East,327.37
2018-10-26,Smartphone,Central,284.5
2018-10-27,Smartwatch,North,279.79
2018-10-28,Accessory,West,292.41
2018-10-29,Smartwatch,West,328.11
2018-10-30,Accessory,North,303.92
2018-10-31,Smartphone,South,286.26
2018-11-01,Smartwatch,South,312.12
2018-11-02,Smartphone,West,272.96
2018-11-03,Accessory,South,318.06
2018-11-04,Laptop,North,311.76
2018-11-05,Smartwatch,West,294.38
2018-11-06,Smartphone,North,281.65
2018-11-07,Smartwatch,South,281.01
2018-11-08,Smartwatch,North,317.11
2018-11-09,Smartwatch,South,335.04
2018-11-10,Tablet,South,288.98
2018-11-11,Smartphone,North,316.97
2018-11-12,Smartphone,South,253.95
2018-11-13,Smartwatch,East,292.14
2018-11-14,Laptop,North,306.61
2018-11-15,Smartwatch,East,285.29
2018-11-16,Tablet,North,285.28
2018-11-17,Accessory,South,292.67
2018-11-18,Tablet,South,317.34
2018-11-19,Laptop,West,306.04
2018-11-20,Smartwatch,West,255.47
2018-11-21,Smartphone,East,259.11
2018-11-22,Smartwatch,South,297.68
2018-11-23,Laptop,West,325.02
2018-11-24,Smartphone,South,245.62
2018-11-25,Tablet,North,302.56
2018-11-26,Accessory,West,302.65
2018-11-27,Accessory,East,351.27
2018-11-28,Smartwatch,West,307.71
2018-11-29,Tablet,South,327.69
2018-11-30,Laptop,Central,322.43
2018-12-01,Accessory,Central,266.43
2018-12-02,Tablet,South,339.69
2018-12-03,Smartwatch,North,326.68
2018-12-04,Smartphone,West,334.82
2018-12-05,Smartwatch,Central,421.09
2018-12-06,Smartwatch,North,271.66
2018-12-07,Tablet,South,367.71
2018-12-08,Accessory,North,318.24
2018-12-09,Tablet,South,333.46
2018-12-10,Smartphone,West,325.99
2018-12-11,Tablet,North,317.38
2018-12-12,Laptop,West,314.6
2018-12-13,Smartwatch,North,337.95
2018-12-14,Accessory,South,292.65
2018-12-15,Smartphone,South,350.22
2018-12-16,Smartwatch,North,321.93
2018-12-17,Tablet,South,304.96
2018-12-18,Laptop,East,322.85
2018-12-19,Tablet,East,366.42
2018-12-20,Smartwatch,West,322.5
2018-12-21,Smartphone,East,345.74
2018-12-22,Accessory,East,319.4
2018-12-23,Smartwatch,Central,357.53
2018-12-24,Smartphone,Central,356.62
2018-12-25,Smartwatch,Central,386.6
2018-12-26,Laptop,Central,336.9
2018-12-27,Tablet,South,358.91
2018-12-28,Accessory,West,345.56
2018-12-29,Smartphone,West,376.41
2018-12-30,Accessory,East,326.95
2018-12-31,Accessory,West,364.46
2019-01-01,Accessory,East,342.09
2019-01-02,Smartphone,West,346.27
2019-01-03,Smartphone,North,351.07
2019-01-04,Accessory,North,355.99
2019-01-05,Tablet,West,347.69
2019-01-06,Smartwatch,South,356.87
2019-01-07,Accessory,East,391.86
2019-01-08,Laptop,West,377.95
2019-01-09,Accessory,East,375.94
2019-01-10,Smartphone,Central,343.72
2019-01-11,Smartwatch,West,333.77
2019-01-12,Laptop,South,380.78
2019-01-13,Smartwatch,Central,379.69
2019-01-14,Smartwatch,West,395.49
2019-01-15,Laptop,North,344.46
2019-01-16,Accessory,West,354.7
2019-01-17,Accessory,North,320.33
2019-01-18,Accessory,North,352.37
2019-01-19,Tablet,West,387.97
2019-01-20,Accessory,West,352.25
2019-01-21,Laptop,North,380.78
2019-01-22,Tablet,East,360.86
2019-01-23,Accessory,Central,374.57
2019-01-24,Tablet,South,338.62
2019-01-25,Laptop,West,370.28
2019-01-26,Accessory,Central,294.2
2019-01-27,Smartphone,Central,365.12
2019-01-28,Laptop,East,329.85
2019-01-29,Smartwatch,Central,401.57
2019-01-30,Smartwatch,West,391.66
2019-01-31,Laptop,Central,384.68
2019-02-01,Smartwatch,West,411.83
2019-02-02,Laptop,West,350.86
2019-02-03,Smartphone,North,419.04
2019-02-04,Laptop,East,399.42
2019-02-05,Accessory,South,370.96
2019-02-06,Accessory,North,406.01
2019-02-07,Tablet,South,350.7
2019-02-08,Smartwatch,West,358.47
2019-02-09,Smartwatch,North,364.59
2019-02-10,Laptop,Central,367.29
2019-02-11,Smartwatch,Central,354.8
2019-02-12,Accessory,South,412.48
2019-02-13,Smartphone,West,376.11
2019-02-14,Laptop,South,392.07
2019-02-15,Smartwatch,East,369.66
2019-02-16,Accessory,Central,339.05
2019-02-17,Tablet,North,391.95
2019-02-18,Smartwatch,North,338.02
2019-02-19,Smartphone,North,384.73
2019-02-20,Smartphone,Central,352.84
